CS; r^2; p; issig
CyclomaticComplexity ; 0.00247746722289666 ; 0.693765640662901 ; 
NPathComplexity ; 0.157143941319785 ; 0.00107920086548204 ; *
ExcessiveMethodLength ; 0.0656051334814565 ; 0.0394510745829308 ; *
ExcessiveClassLength ; 0 ; 0 ; unique <=2
ExcessiveParameterList ; 0.242112359090855 ; 3.14185489535056e-05 ; *
ExcessivePublicCount ; 0 ; 0 ; 
TooManyFields ; 0 ; 0 ; unique <=2
TooManyMethods ; 0 ; 0 ; unique <=2
TooManyPublicMethods ; 0.169195079511187 ; 0.000664209682925651 ; *
ExcessiveClassComplexity ; 0.0747806631934259 ; 0.0275152656159447 ; *
NumberOfChildren ; 0.069608962606494 ; 0.0337020566912732 ; *
DepthOfInheritance ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.131267946063907 ; 0.00301868573229204 ; *
DevelopmentCodeFragment ; 0 ; 0 ; 
UnusedPrivateField ; 0 ; 0 ; 
UnusedLocalVariable ; 0.0946106307102576 ; 0.0126851588404503 ; *
UnusedPrivateMethod ; 0 ; 0 ; unique <=2
UnusedFormalParameter ; 0.0197469024039355 ; 0.264205474934899 ; 
embed.JS ; 0.053628530336249 ; 0.0634340603559908 ; 
inline.JS ; 0 ; 0 ; 
embed.CSS ; 0.184017170103525 ; 0.00036326778122804 ; *
inline.CSS ; 0.20837807240838 ; 0.000132407627085664 ; *
css.in.JS ; 0.0338912613323355 ; 0.142101928661251 ; 
css.in.JS..jquery ; 3.03239836908851e-05 ; 0.965274678928112 ; 
max.lines ; 0.0320262781240598 ; 0.153764194383156 ; 
max.lines.per.function ; 0.0260555078626023 ; 0.198939572296477 ; 
max.params ; 0.0289768347113878 ; 0.175196758687111 ; 
complexity ; 0.016142440990671 ; 0.313189350508054 ; 
max.depth ; 0.0254831572418436 ; 0.20401148655928 ; 
max.nested.callbacks ; 0.0338262067762517 ; 0.142491905538598 ; 
