CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.3718783414812 ; 0.38 ;  ; 0.39275324055977 ; 0.0433333333333333 ; *
NPathComplexity ; 0.3718783414812 ; 0.38 ;  ; 0.39275324055977 ; 0.0433333333333333 ; *
ExcessiveMethodLength ; 0.3718783414812 ; 0.38 ;  ; 0.39275324055977 ; 0.0433333333333333 ; *
ExcessiveClassLength ; 0.369736757032393 ; 0.47 ;  ; 0.306806622821583 ; 0.16 ; 
ExcessiveParameterList ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
ExcessivePublicCount ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
TooManyFields ; 0.369736757032393 ; 0.436666666666667 ;  ; 0.416536310008138 ; 0.01 ; *
TooManyMethods ; 0.369736757032393 ; 0.436666666666667 ;  ; 0.416536310008138 ; 0.01 ; *
TooManyPublicMethods ; 0.274192802287839 ; 0.81 ;  ; 0.416536310008138 ; 0.00666666666666667 ; *
ExcessiveClassComplexity ; 0.219269299574626 ; 0.913333333333333 ;  ; 0.341763382450294 ; 0.04 ; *
NumberOfChildren ; 1 ;  all cs=1 ;  ; 0 ; 0 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.274192802287839 ; 0.81 ;  ; 0.416536310008138 ; 0.00666666666666667 ; *
DevelopmentCodeFragment ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedPrivateField ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedLocalVariable ; 0.219269299574626 ; 0.913333333333333 ;  ; 0.341763382450294 ; 0.04 ; *
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.0248206451321085 ; 0.99 ;  ; 0.134210623803251 ; 0.39 ; 
embed.JS ; 0.284260916793752 ; 0.716666666666667 ;  ; 0.182594365315404 ; 0.833333333333333 ; 
inline.JS ; 0.339668362797217 ; 0.406666666666667 ;  ; 0.376860276519015 ; 0.0966666666666667 ; 
embed.CSS ; 0.414182146626182 ; 0.226666666666667 ;  ; 0.182594365315404 ; 0.843333333333333 ; 
inline.CSS ; 0.414182146626182 ; 0.19 ;  ; 0.376860276519015 ; 0.0833333333333333 ; 
css.in.JS ; 0.337631072090156 ; 0.363333333333333 ;  ; 0.0646646180258627 ; 0.976666666666667 ; 
css.in.JS..jquery ; 0.414182146626182 ; 0.226666666666667 ;  ; 0.182594365315404 ; 0.843333333333333 ; 
max.lines ; 0.467025395728635 ; 0.136666666666667 ;  ; 0.332110073204903 ; 0.466666666666667 ; 
max.lines.per.function ; 0.228757830620912 ; 0.853333333333333 ;  ; 0.237646089676597 ; 0.626666666666667 ; 
max.params ; 0.192344408152495 ; 0.886666666666667 ;  ; 0.209042235375333 ; 0.813333333333333 ; 
complexity ; 0.395480877396031 ; 0.376666666666667 ;  ; 0.554853355279107 ; 0 ; *
max.depth ; 0.204958276279669 ; 0 ; * ; 0.215791530578104 ; 0.553333333333333 ; 
max.nested.callbacks ; 0.242849159872551 ; 0 ; * ; 0.323132595567372 ; 0.356666666666667 ; 
