CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.410075530954593 ; 0.0166666666666667 ; * ; 0.231477581096524 ; 0.343333333333333 ; 
NPathComplexity ; 0.410075530954593 ; 0.0166666666666667 ; * ; 0.231477581096524 ; 0.343333333333333 ; 
ExcessiveMethodLength ; 0.410075530954593 ; 0.0166666666666667 ; * ; 0.231477581096524 ; 0.343333333333333 ; 
ExcessiveClassLength ; 0.271934452438021 ; 0.0333333333333333 ; * ; 0.231033673169439 ; 0.29 ; 
ExcessiveParameterList ; 0.434237119871831 ; 0.0233333333333333 ; * ; 0.192121052676398 ; 0.63 ; 
ExcessivePublicCount ; 0.31596419410854 ; 0.0133333333333333 ; * ; 0.285635856852728 ; 0.266666666666667 ; 
TooManyFields ; 0.356535717635009 ; 0.0833333333333333 ;  ; 0.142873140870975 ; 0.803333333333333 ; 
TooManyMethods ; 0.301107605367303 ; 0.0133333333333333 ; * ; 0.284274726720614 ; 0.24 ; 
TooManyPublicMethods ; 0.485007165826984 ; 0 ; * ; 0.352849363137458 ; 0.103333333333333 ; 
ExcessiveClassComplexity ; 0.242578456620716 ; 0.0466666666666667 ; * ; 0.196824902244818 ; 0.656666666666667 ; 
NumberOfChildren ; 0.213045824065532 ; 0.156666666666667 ;  ; 0.168823825923611 ; 0.75 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.29827081657309 ; 0.03 ; * ; 0.110186331495151 ; 0.846666666666667 ; 
DevelopmentCodeFragment ; 0.326596607307398 ; 0.0433333333333333 ; * ; 0.191830734068215 ; 0.403333333333333 ; 
UnusedPrivateField ; 0 ; 0 ;  ; 0 ; 0 ; 
UnusedLocalVariable ; 0.326596607307398 ; 0.0533333333333333 ;  ; 0.192702541993818 ; 0.433333333333333 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.26376194341369 ; 0.256666666666667 ;  ; 0.350418974366375 ; 0.04 ; *
embed.JS ; 0.178560441107262 ; 0.51 ;  ; 0.162442525495904 ; 0.53 ; 
inline.JS ; 0.485032107630599 ; 0 ; * ; 0.358170755621469 ; 0.0266666666666667 ; *
embed.CSS ; 0.374242835933504 ; 0 ; * ; 0.384042199602088 ; 0.0233333333333333 ; *
inline.CSS ; 0.171913485892985 ; 0.556666666666667 ;  ; 0.0495468630503157 ; 0.97 ; 
css.in.JS ; 0.274674023998145 ; 0.04 ; * ; 0.188229601114824 ; 0.373333333333333 ; 
css.in.JS..jquery ; 0.273820053512369 ; 0.0333333333333333 ; * ; 0.107233152322595 ; 0.756666666666667 ; 
max.lines ; 0.292940578695466 ; 0.19 ;  ; 0.339424467374638 ; 0.0166666666666667 ; *
max.lines.per.function ; 0.4398089744124 ; 0.0133333333333333 ; * ; 0.27798456196233 ; 0.04 ; *
max.params ; 0.4398089744124 ; 0.01 ; * ; 0.140226916189033 ; 0.356666666666667 ; 
complexity ; 0.166333060782086 ; 0.416666666666667 ;  ; 0.212513729601178 ; 0.16 ; 
max.depth ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
max.nested.callbacks ; 0.236073935200784 ; 0.11 ;  ; 0.0889975574683748 ; 0.71 ; 
