CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.133699514800689 ; 0 ; * ; 0.208051188627667 ; 0.46 ; 
NPathComplexity ; 0.109186534126426 ; 0.00666666666666667 ; * ; 0.261561136367433 ; 0.15 ; 
ExcessiveMethodLength ; 0.109762571141589 ; 0.603333333333333 ;  ; 0.0688778451968488 ; 1 ; 
ExcessiveClassLength ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
ExcessiveParameterList ; 0.180721764165221 ; 0.72 ;  ; 0.183813958234041 ; 0.516666666666667 ; 
ExcessivePublicCount ; 0 ; 0 ;  ; 0 ; 0 ; 
TooManyFields ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
TooManyMethods ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
TooManyPublicMethods ; 0.0632919295980983 ; 0.99 ;  ; 0.152924510838225 ; 0.713333333333333 ; 
ExcessiveClassComplexity ; 0.173020458006748 ; 0.663333333333333 ;  ; 0.170469320342292 ; 0.83 ; 
NumberOfChildren ; 0.186978705592977 ; 0.63 ;  ; 0.165520078704017 ; 0.9 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.123786076220301 ; 0.896666666666667 ;  ; 0.162329978232569 ; 0.856666666666667 ; 
DevelopmentCodeFragment ; 0 ; 0 ;  ; 0 ; 0 ; 
UnusedPrivateField ; 0 ; 0 ;  ; 0 ; 0 ; 
UnusedLocalVariable ; 0.131655587014545 ; 0.94 ;  ; 0.210175329492917 ; 0.5 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.149246315403551 ; 0.816666666666667 ;  ; 0.139796600267405 ; 0.896666666666667 ; 
embed.JS ; 0.132320576577199 ; 0.936666666666667 ;  ; 0.183455233377779 ; 0.31 ; 
inline.JS ; 0 ; 0 ;  ; 0 ; 0 ; 
embed.CSS ; 0.0608403800734623 ; 0.973333333333333 ;  ; 0.183333753855327 ; 0.376666666666667 ; 
inline.CSS ; 0.0909414304152572 ; 0.99 ;  ; 0.14200403976303 ; 0.853333333333333 ; 
css.in.JS ; 0.194613374583019 ; 0.856666666666667 ;  ; 0.25341637597957 ; 0.5 ; 
css.in.JS..jquery ; 0.147468851971398 ; 0.736666666666667 ;  ; 0.129380509769214 ; 0.853333333333333 ; 
max.lines ; 0.152720808396712 ; 0.766666666666667 ;  ; 0.130890325787545 ; 0.923333333333333 ; 
max.lines.per.function ; 0.112687402267642 ; 0.956666666666667 ;  ; 0.208869505472408 ; 0.33 ; 
max.params ; 0.110366354788189 ; 0.896666666666667 ;  ; 0.11122469624247 ; 0.926666666666667 ; 
complexity ; 0.151909584660763 ; 0.84 ;  ; 0.124772563935951 ; 0.9 ; 
max.depth ; 0.151909584660763 ; 0.84 ;  ; 0.124772563935951 ; 0.9 ; 
max.nested.callbacks ; 0.190890376939976 ; 1 ;  ; 0.242335392293783 ; 0.626666666666667 ; 
