CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.125377924914208 ; 0.543333333333333 ;  ; 0.185152647844587 ; 0.143333333333333 ; 
NPathComplexity ; 0.125377924914208 ; 0.543333333333333 ;  ; 0.185152647844587 ; 0.143333333333333 ; 
ExcessiveMethodLength ; 0.125377924914208 ; 0.543333333333333 ;  ; 0.185152647844587 ; 0.143333333333333 ; 
ExcessiveClassLength ; 0.125377924914208 ; 0.476666666666667 ;  ; 0.114158770035183 ; 0.496666666666667 ; 
ExcessiveParameterList ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
ExcessivePublicCount ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
TooManyFields ; 0.125377924914208 ; 0.413333333333333 ;  ; 0.0929838396438441 ; 0.68 ; 
TooManyMethods ; 0.125377924914208 ; 0.413333333333333 ;  ; 0.0929838396438441 ; 0.68 ; 
TooManyPublicMethods ; 0.125377924914208 ; 0.466666666666667 ;  ; 0.0929838396438441 ; 0.693333333333333 ; 
ExcessiveClassComplexity ; 0.125377924914208 ; 0.413333333333333 ;  ; 0.166771446657907 ; 0.196666666666667 ; 
NumberOfChildren ; 1 ;  all cs=1 ;  ; 0 ; 0 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.125377924914208 ; 0.466666666666667 ;  ; 0.0929838396438441 ; 0.693333333333333 ; 
DevelopmentCodeFragment ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedPrivateField ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedLocalVariable ; 0.125377924914208 ; 0.413333333333333 ;  ; 0.166771446657907 ; 0.196666666666667 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.125288995687648 ; 0.296666666666667 ;  ; 0.171938126755518 ; 0.186666666666667 ; 
embed.JS ; 0.136494411995803 ; 0.46 ;  ; 0.158260285992889 ; 0.33 ; 
inline.JS ; 0.12046323100087 ; 0.606666666666667 ;  ; 0.15685453279174 ; 0.29 ; 
embed.CSS ; 0.112366556162941 ; 0.613333333333333 ;  ; 0.244458510812112 ; 0.1 ; 
inline.CSS ; 0.102584310508425 ; 0.72 ;  ; 0.15685453279174 ; 0.29 ; 
css.in.JS ; 0.117889235557352 ; 0.43 ;  ; 0.118335784676818 ; 0.546666666666667 ; 
css.in.JS..jquery ; 0.112366556162941 ; 0.613333333333333 ;  ; 0.244458510812112 ; 0.1 ; 
max.lines ; 0.186502096939742 ; 0.196666666666667 ;  ; 0.11474378688092 ; 0.576666666666667 ; 
max.lines.per.function ; 0.142076365400905 ; 0.513333333333333 ;  ; 0.424463931841844 ; 0 ; *
max.params ; 0.239515307269144 ; 0.04 ; * ; 0.192108146693169 ; 0.183333333333333 ; 
complexity ; 0.105329501287301 ; 0.656666666666667 ;  ; 0.114158770035183 ; 0.486666666666667 ; 
max.depth ; 0.24183932236075 ; 0.08 ;  ; 0.256832816745961 ; 0.0666666666666667 ; 
max.nested.callbacks ; 0.12133454207467 ; 0.0133333333333333 ; * ; 0.237023907141088 ; 0.123333333333333 ; 
