CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.170206140645503 ; 0.0966666666666667 ;  ; 0.0650397246517859 ; 0.89 ; 
NPathComplexity ; 0.170206140645503 ; 0.0833333333333333 ;  ; 0.0817226214192102 ; 0.773333333333333 ; 
ExcessiveMethodLength ; 0.177786172804094 ; 0.08 ;  ; 0.0868283845378009 ; 0.706666666666667 ; 
ExcessiveClassLength ; 0.141024301335286 ; 0.1 ;  ; 0.0692573653177239 ; 0.88 ; 
ExcessiveParameterList ; 0.163608924393916 ; 0.126666666666667 ;  ; 0.119673607021355 ; 0.416666666666667 ; 
ExcessivePublicCount ; 0.249801917425794 ; 0.00333333333333333 ; * ; 0.109718038083848 ; 0.59 ; 
TooManyFields ; 0.135286022215448 ; 0.14 ;  ; 0.0658944429729906 ; 0.87 ; 
TooManyMethods ; 0.250308950992293 ; 0.00333333333333333 ; * ; 0.111247602630636 ; 0.576666666666667 ; 
TooManyPublicMethods ; 0.119076604494142 ; 0.343333333333333 ;  ; 0.0859699801429633 ; 0.69 ; 
ExcessiveClassComplexity ; 0.127806734248713 ; 0.203333333333333 ;  ; 0.0705473933852265 ; 0.843333333333333 ; 
NumberOfChildren ; 0.237835371166515 ; 0.00333333333333333 ; * ; 0.186128968641402 ; 0.113333333333333 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.242522431674599 ; 0.01 ; * ; 0.12115115193023 ; 0.46 ; 
DevelopmentCodeFragment ; 0.337921629761589 ; 0.00333333333333333 ; * ; 0.190240513731588 ; 0.166666666666667 ; 
UnusedPrivateField ; 0 ; 0 ;  ; 0 ; 0 ; 
UnusedLocalVariable ; 0.180992939388324 ; 0.113333333333333 ;  ; 0.12875748001433 ; 0.343333333333333 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.127806734248713 ; 0.373333333333333 ;  ; 0.0875117757592811 ; 0.693333333333333 ; 
embed.JS ; 0.162684634456691 ; 0.136666666666667 ;  ; 0.094793499165445 ; 0.636666666666667 ; 
inline.JS ; 0.153428431925206 ; 0.213333333333333 ;  ; 0.122899451837006 ; 0.396666666666667 ; 
embed.CSS ; 0.169283081855318 ; 0.0166666666666667 ; * ; 0.0767499709596666 ; 0.79 ; 
inline.CSS ; 0.124909484397288 ; 0.04 ; * ; 0.110737577951662 ; 0.483333333333333 ; 
css.in.JS ; 0.176044007734009 ; 0 ; * ; 0.0391915446002976 ; 0.993333333333333 ; 
css.in.JS..jquery ; 0.240759373314053 ; 0.00333333333333333 ; * ; 0.146909181130253 ; 0.293333333333333 ; 
max.lines ; 0.112975985036337 ; 0.27 ;  ; 0.0658944429729906 ; 0.856666666666667 ; 
max.lines.per.function ; 0.131396434572673 ; 0.32 ;  ; 0.0969348850479861 ; 0.656666666666667 ; 
max.params ; 0.141024301335286 ; 0.0733333333333333 ;  ; 0.0515855723685801 ; 0.93 ; 
complexity ; 0.253042513919242 ; 0.00666666666666667 ; * ; 0.157071113766051 ; 0.24 ; 
max.depth ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
max.nested.callbacks ; 0.237835371166515 ; 0.00333333333333333 ; * ; 0.125820849792498 ; 0.396666666666667 ; 
