CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.11959133186467 ; 0.476666666666667 ;  ; 0.276501267757547 ; 0.0166666666666667 ; *
NPathComplexity ; 0.11959133186467 ; 0.476666666666667 ;  ; 0.276501267757547 ; 0.0166666666666667 ; *
ExcessiveMethodLength ; 0.11959133186467 ; 0.476666666666667 ;  ; 0.276501267757547 ; 0.0166666666666667 ; *
ExcessiveClassLength ; 0.23948324502161 ; 0.09 ;  ; 0.310745176844609 ; 0.0166666666666667 ; *
ExcessiveParameterList ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
ExcessivePublicCount ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
TooManyFields ; 0.23948324502161 ; 0.05 ; * ; 0.392006817580678 ; 0.00333333333333333 ; *
TooManyMethods ; 0.23948324502161 ; 0.05 ; * ; 0.392006817580678 ; 0.00333333333333333 ; *
TooManyPublicMethods ; 0.155568687297997 ; 0.25 ;  ; 0.30240879833299 ; 0.0133333333333333 ; *
ExcessiveClassComplexity ; 0.201675055950294 ; 0.09 ;  ; 0.2471476156524 ; 0.0666666666666667 ; 
NumberOfChildren ; 1 ;  all cs=1 ;  ; 0 ; 0 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.155568687297997 ; 0.25 ;  ; 0.30240879833299 ; 0.0133333333333333 ; *
DevelopmentCodeFragment ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedPrivateField ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedLocalVariable ; 0.201675055950294 ; 0.09 ;  ; 0.2471476156524 ; 0.0666666666666667 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.318261738711064 ; 0.01 ; * ; 0.1645678921309 ; 0.206666666666667 ; 
embed.JS ; 0.125806899516268 ; 0.416666666666667 ;  ; 0.10172837285411 ; 0.56 ; 
inline.JS ; 0.11959133186467 ; 0.556666666666667 ;  ; 0.103306744276516 ; 0.466666666666667 ; 
embed.CSS ; 0.107651617486656 ; 0.503333333333333 ;  ; 0.10172837285411 ; 0.563333333333333 ; 
inline.CSS ; 0.11959133186467 ; 0.556666666666667 ;  ; 0.103306744276516 ; 0.45 ; 
css.in.JS ; 0.120005740072222 ; 0.323333333333333 ;  ; 0.194802634857185 ; 0.136666666666667 ; 
css.in.JS..jquery ; 0.107651617486656 ; 0.503333333333333 ;  ; 0.10172837285411 ; 0.563333333333333 ; 
max.lines ; 0.155804006804379 ; 0.273333333333333 ;  ; 0.222522127683488 ; 0.08 ; 
max.lines.per.function ; 0.130447808070777 ; 0.456666666666667 ;  ; 0.117298631361883 ; 0.496666666666667 ; 
max.params ; 0.236976465454262 ; 0.0466666666666667 ; * ; 0.0809892245679148 ; 0.823333333333333 ; 
complexity ; 0.155568687297997 ; 0.293333333333333 ;  ; 0.225563160595402 ; 0.03 ; *
max.depth ; 0.251260335621064 ; 0.07 ;  ; 0.245337090988517 ; 0.0566666666666667 ; 
max.nested.callbacks ; 0.193297914170339 ; 0.00333333333333333 ; * ; 0.0658592240726792 ; 0.89 ; 
