CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.214756990509544 ; 0.96 ;  ; 0.45296495584467 ; 0.0633333333333333 ; 
NPathComplexity ; 0.214756990509544 ; 0.96 ;  ; 0.45296495584467 ; 0.0633333333333333 ; 
ExcessiveMethodLength ; 0.214756990509544 ; 0.96 ;  ; 0.45296495584467 ; 0.0633333333333333 ; 
ExcessiveClassLength ; 0.265974312360848 ; 0.95 ;  ; 0.409438904883197 ; 0.13 ; 
ExcessiveParameterList ; 0.287676009150968 ; 0.886666666666667 ;  ; 0.327861440473486 ; 0.483333333333333 ; 
ExcessivePublicCount ; 0.287676009150968 ; 0.983333333333333 ;  ; 0.41333599706684 ; 0.18 ; 
TooManyFields ; 0.359865280335167 ; 0.576666666666667 ;  ; 0.215312953042237 ; 0.916666666666667 ; 
TooManyMethods ; 0.265974312360848 ; 0.986666666666667 ;  ; 0.412593835116823 ; 0.166666666666667 ; 
TooManyPublicMethods ; 0.192095063455525 ; 1 ;  ; 0.246606814313298 ; 0.826666666666667 ; 
ExcessiveClassComplexity ; 0.265974312360848 ; 0.97 ;  ; 0.396622069372868 ; 0.22 ; 
NumberOfChildren ; 0.154001387409717 ; 1 ;  ; 0.260007749062557 ; 0.59 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.077411660268578 ; 1 ;  ; 0.197959592913189 ; 0.863333333333333 ; 
DevelopmentCodeFragment ; 0.214756990509544 ; 0.96 ;  ; 0.45296495584467 ; 0.0633333333333333 ; 
UnusedPrivateField ; 0 ; 0 ;  ; 0 ; 0 ; 
UnusedLocalVariable ; 0.287676009150968 ; 0.82 ;  ; 0.411193950774632 ; 0.183333333333333 ; 
UnusedPrivateMethod ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
UnusedFormalParameter ; 0.359865280335167 ; 0.756666666666667 ;  ; 0.437560183996495 ; 0.206666666666667 ; 
embed.JS ; 0.359865280335167 ; 0.39 ;  ; 0.491474030219295 ; 0.11 ; 
inline.JS ; 0.192095063455525 ; 0 ; * ; 0.217173859635054 ; 0.813333333333333 ; 
embed.CSS ; 0.192095063455525 ; 0 ; * ; 0.249044475318156 ; 0.49 ; 
inline.CSS ; 0.359865280335167 ; 0 ; * ; 0.239778319178854 ; 0.87 ; 
css.in.JS ; 0.192095063455525 ; 0.933333333333333 ;  ; 0.318649701467839 ; 0.263333333333333 ; 
css.in.JS..jquery ; 0.154001387409717 ; 1 ;  ; 0.24255554529109 ; 0.693333333333333 ; 
max.lines ; 0.287676009150968 ; 0.773333333333333 ;  ; 0.295862051701431 ; 0.71 ; 
max.lines.per.function ; 0.359865280335167 ; 0.636666666666667 ;  ; 0.227040166445605 ; 0.893333333333333 ; 
max.params ; 0.265014082096951 ; 0.896666666666667 ;  ; 0.256060075709121 ; 0.813333333333333 ; 
complexity ; 0.265974312360848 ; 0.696666666666667 ;  ; 0.360111427758254 ; 0.44 ; 
max.depth ; 0 ; 0 ; unique <=2 ; 0 ; 0 ; 
max.nested.callbacks ; 0.154001387409717 ; 0.993333333333333 ;  ; 0.356886511505967 ; 0.203333333333333 ; 
