CS; te; p; issig; te2; p2; issig2
CyclomaticComplexity ; 0.0964799915825779 ; 0.0566666666666667 ;  ; 0.0905738726089722 ; 0.583333333333333 ; 
NPathComplexity ; 0.0917986682579102 ; 0.0566666666666667 ;  ; 0.118086082001386 ; 0.326666666666667 ; 
ExcessiveMethodLength ; 0.157336915597611 ; 0.07 ;  ; 0.0735060036764801 ; 0.683333333333333 ; 
ExcessiveClassLength ; 0.238477350637816 ; 0.00666666666666667 ; * ; 0.064405396657503 ; 0.8 ; 
ExcessiveParameterList ; 0 ; 0 ;  ; 0 ; 0 ; 
ExcessivePublicCount ; 0.146486835040674 ; 0.146666666666667 ;  ; 0.101025747811044 ; 0.543333333333333 ; 
TooManyFields ; 0.0873438032785618 ; 0.55 ;  ; 0.233458467587959 ; 0.0133333333333333 ; *
TooManyMethods ; 0.183020756560164 ; 0.0133333333333333 ; * ; 0.0945756251266225 ; 0.543333333333333 ; 
TooManyPublicMethods ; 0.0984585866253568 ; 0.403333333333333 ;  ; 0.092950483811239 ; 0.563333333333333 ; 
ExcessiveClassComplexity ; 0.0964799915825779 ; 0.0566666666666667 ;  ; 0.086010522314771 ; 0.64 ; 
NumberOfChildren ; 0.0966459892846684 ; 0.37 ;  ; 0.144169886444995 ; 0.163333333333333 ; 
DepthOfInheritance ; 0 ; 0 ;  ; 0 ; 0 ; 
CouplingBetweenObjects ; 0.123921538217182 ; 0.19 ;  ; 0.146687047905547 ; 0.0933333333333333 ; 
DevelopmentCodeFragment ; 0.0966459892846684 ; 0.34 ;  ; 0.113084854863238 ; 0.306666666666667 ; 
UnusedPrivateField ; 0.167614938845315 ; 0.0133333333333333 ; * ; 0.103676121670586 ; 0.503333333333333 ; 
UnusedLocalVariable ; 0.118136104620469 ; 0.37 ;  ; 0.108230907326102 ; 0.383333333333333 ; 
UnusedPrivateMethod ; 0.159834581392402 ; 0.00666666666666667 ; * ; 0.0647020849094582 ; 0.806666666666667 ; 
UnusedFormalParameter ; 0.0846503050536924 ; 0.0666666666666667 ;  ; 0.137230092354829 ; 0.213333333333333 ; 
embed.JS ; 0.132042571944021 ; 0.286666666666667 ;  ; 0.129761881388171 ; 0.266666666666667 ; 
inline.JS ; 0.212636147182438 ; 0 ; * ; 0.105983428190646 ; 0.416666666666667 ; 
embed.CSS ; 0.082603126409636 ; 0.486666666666667 ;  ; 0.0906978979443169 ; 0.486666666666667 ; 
inline.CSS ; 0.214822344947236 ; 0 ; * ; 0.076140012544337 ; 0.73 ; 
css.in.JS ; 0.13278535209644 ; 0.186666666666667 ;  ; 0.0427619298067503 ; 0.93 ; 
css.in.JS..jquery ; 0.137045169260029 ; 0.14 ;  ; 0.153804105256229 ; 0.1 ; 
max.lines ; 0.146486835040674 ; 0.116666666666667 ;  ; 0.0951709904383242 ; 0.55 ; 
max.lines.per.function ; 0.157086260862516 ; 0.153333333333333 ;  ; 0.176044648359721 ; 0.0733333333333333 ; 
max.params ; 0.186211316730045 ; 0.03 ; * ; 0.123530909101383 ; 0.3 ; 
complexity ; 0.119117952833955 ; 0.14 ;  ; 0.0594876801416962 ; 0.84 ; 
max.depth ; 0.185985952069138 ; 0.0166666666666667 ; * ; 0.142068307035655 ; 0.15 ; 
max.nested.callbacks ; 0.156608035539177 ; 0.0966666666666667 ;  ; 0.108213640979591 ; 0.383333333333333 ; 
