CS; r^2; p; issig
CyclomaticComplexity ; 0.0451439589582047 ; 0.188086361862019 ; 
NPathComplexity ; 0.0208938860890214 ; 0.373522940549757 ; 
ExcessiveMethodLength ; 0.0166311817794495 ; 0.427729218495679 ; 
ExcessiveClassLength ; 0.0177796512101944 ; 0.412074153095849 ; 
ExcessiveParameterList ; 0 ; 0 ; unique <=2
ExcessivePublicCount ; 0.0394997912420263 ; 0.218911499049287 ; 
TooManyFields ; 0.0302954536572717 ; 0.28275798183207 ; 
TooManyMethods ; 0.0363280945323171 ; 0.238769376362892 ; 
TooManyPublicMethods ; 0.0673581306087093 ; 0.10582684057452 ; 
ExcessiveClassComplexity ; 0.0291434273951982 ; 0.292243961533744 ; 
NumberOfChildren ; 0 ; 0 ; unique <=2
DepthOfInheritance ; 0 ; 0 ; 
CouplingBetweenObjects ; 0 ; 0 ; unique <=2
DevelopmentCodeFragment ; 0.0334096958091227 ; 0.258936891045811 ; 
UnusedPrivateField ; 0 ; 0 ; 
UnusedLocalVariable ; 0.001802270229081 ; 0.794786272668396 ; 
UnusedPrivateMethod ; 0 ; 0 ; 
UnusedFormalParameter ; 0.0321236923181521 ; 0.268466627516624 ; 
embed.JS ; 0.00209833239672888 ; 0.77896123778016 ; 
inline.JS ; 0.0344339444660977 ; 0.251636253880654 ; 
embed.CSS ; 0.0945521384914779 ; 0.053589148777663 ; 
inline.CSS ; 0.0377239279002834 ; 0.229781939650663 ; 
css.in.JS ; 0.0159075263315967 ; 0.4380474152365 ; 
css.in.JS..jquery ; 0.00585335435938871 ; 0.638912922681706 ; 
max.lines ; 0.00226363600616179 ; 0.770645222272763 ; 
max.lines.per.function ; 0.000853528969557707 ; 0.857975257874953 ; 
max.params ; 0.0342332656703501 ; 0.253047088159363 ; 
complexity ; 0.0211376219708734 ; 0.370720362354528 ; 
max.depth ; 0.000646489580989981 ; 0.87624195531288 ; 
max.nested.callbacks ; 0 ; 0 ; unique <=2
